"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0006935","chemotaxis","97/2255","466/18805",0.208154506437768,1.73585166011629,5.93737941457442,2.96514425433579e-08,4.91094683925741e-06,3.87992005449883e-06,"MDK/S1PR1/DOCK4/SLIT2/TPBG/AGER/ECSCR/PLAU/SEMA3G/EDNRB/FGF2/ANOS1/STK39/GREM1/VEGFD/C5AR1/ARHGEF16/CXCR2/MIF/SLIT3/HBEGF/FPR2/IL6/SPN/CXCR1/PLXNB3/RAC3/CXCL2/CCL23/FPR1/SEMA5A/SEMA4B/WNT7B/F2RL1/ANGPT1/CXCL13/WNT3/CCL2/DUSP1/CXCL3/ADAM8/DAPK2/CXCL14/FGF10/PERP/NOVA2/PF4/S100A4/PROK2/AGTR1/PRKCQ/ITGA2/NR4A1/PGF/EDN1/PLA2G1B/HSPB1/CSF3R/SFTPD/SEMA3D/TNFSF11/TUBB2B/TNFSF14/EFNA5/L1CAM/COLEC10/WNT3A/PPBP/IL1B/IL23A/CH25H/CCL24/CCL14/NTRK3/DPP4/NRG3/S100A12/EGR3/CYP19A1/CCL19/HOXB9/EDN2/FFAR2/CD300H/CCR8/EDN3/ARTN/DPEP1/THBS4/DEFB1/CALCA/CTSG/DEFA1/PIK3C2G/CMTM5/CASR/CXCL6",97
"GO:0034728","nucleosome organization","41/2255","140/18805",0.292857142857143,2.44220779220779,6.32233135710364,3.00619088953013e-08,4.91094683925741e-06,3.87992005449883e-06,"H3C15/HMGA1/H1-0/MCM2/H2BC8/H2BC17/H2AX/H2BC11/H3C2/H4C15/H2BC21/H2BC7/PADI4/H2BC4/H2BC14/H1-5/H2BC15/H3C10/H3C3/H2BC13/H3C4/ASF1B/H2BC9/H3C11/SOX9/H3C13/H2BC6/H2AC25/CHAF1B/H3C12/H4C14/H2BC10/H3C7/H4C12/H1-3/H2BC3/H3C8/H3C6/H1-6/H4C11/H4C4",41
"GO:0031589","cell-substrate adhesion","79/2255","361/18805",0.218836565096953,1.82493197634067,5.8417582116814,6.39017287094433e-08,9.16600162293259e-06,7.24164905066708e-06,"MDK/ITGA11/LYVE1/COL17A1/FAM107A/EMP2/TEK/ACVRL1/SPOCK2/COL3A1/P4HB/ARHGAP6/ABI3BP/FERMT1/PLAU/COL1A1/GFUS/MMP14/KIF14/FOXF1/DLC1/MYOC/GREM1/PRKCE/FBLN5/TNXB/CD36/MELTF/POSTN/ITGB4/ITGA8/SVEP1/RAC3/MMP12/MYADM/LIMS2/ONECUT1/CASS4/LIMCH1/VWF/AGR2/SORBS1/JUP/DDR1/RHOD/EPHA1/EPHB3/ANGPT1/ADAMTS9/THSD1/SMAD6/FUT1/ONECUT2/ITGA2/ADAMTS12/CDKN2A/THY1/MUC4/LYPD3/ACTN2/SPOCK1/FAT2/CORO2B/PKHD1/ITGB8/SRCIN1/RADIL/EFNA5/NPNT/L1CAM/MICALL2/NDNF/FREM1/CEACAM6/SFRP1/FGB/OLFM4/DMP1/VIT",79
"GO:0051985","negative regulation of chromosome segregation","22/2255","54/18805",0.407407407407407,3.39747064137308,6.51234434248903,8.25466828366984e-08,1.07860918423762e-05,8.52161007208734e-06,"CENPF/ZWINT/CCNB1/BUB1B/CDC20/CDCA8/BUB1/BIRC5/NUF2/PLK1/AURKB/TRIP13/KNTC1/SPC24/NDC80/TTK/MAD2L1/KNL1/DUSP1/SKA1/SPC25/SKA3",22
"GO:0042391","regulation of membrane potential","95/2255","463/18805",0.205183585313175,1.71107641765599,5.7185091727691,8.43666425351646e-08,1.07860918423762e-05,8.52161007208734e-06,"PYCR1/FHL1/CAV1/ADRB2/SLC39A8/DSP/MYOC/PID1/CD36/DSG2/FXYD1/SLC6A4/STX1A/RNF122/ADRB1/GCLC/SYNE1/JUP/SCN4B/LRRK2/KCNK1/HTR3A/SLC4A3/GRIA1/SCN7A/RNF207/SCN8A/CHRNA5/KCNN4/CDKN2A/NETO1/SLC4A11/ATP1B1/ADRA1A/ACTN2/KCNQ3/EDN1/DCN/GRIN2D/SNCA/KCNK3/GRIK4/KCNA10/CASQ2/KCND2/DSC2/KCNK5/KCNE1/HCN2/PMAIP1/SHANK3/CHRM1/HCN3/PIP5KL1/GRIK2/SCN1A/WNT7A/GPR35/P2RX2/CNGB1/SLC1A7/NTRK2/GRIN1/ATP1A2/MAPK8IP2/KCNA4/SCN2B/GLRA3/KCTD16/HTR3C/KCNA7/SCN4A/LTF/ASIC1/GABRD/FZD9/SHANK1/RIMS2/CHRNA9/CHRNA2/KCNH8/CHRNA3/ABCB5/KCNF1/NTSR1/CHRNB4/GRID2/ALB/GABRA3/CHRND/CAV3/CASR/UCN3/KCNQ2/HTR3B",95
"GO:0030324","lung development","51/2255","199/18805",0.256281407035176,2.13719372917804,5.95297256970607,8.66857608096085e-08,1.08467863685385e-05,8.5695621100473e-06,"EPAS1/ABCA12/COL3A1/CCBE1/STRA6/TIMELESS/SPDEF/TCF21/MMP14/KLF2/FOXF1/SLC7A11/FGF2/GRHL2/MMP12/PTK7/TBX4/DLG5/ACE/AGR2/WNT7B/CLDN18/HOXA5/MME/BMP2/RSPO2/GATA6/RBP4/ABCA3/GPC3/FGF10/TBX2/HHIP/CRISPLD2/SOX9/RXFP1/SOX11/SFTPD/PGR/SIM2/MYCN/ALDH1A2/CHI3L1/TNC/CYP1A2/MYOCD/EDN2/DNAAF1/IL13/HMGCS2/ASCL1",51
"GO:0098742","cell-cell adhesion via plasma-membrane adhesion molecules","65/2255","280/18805",0.232142857142857,1.93589642065252,5.82407674289854,9.58560676648406e-08,1.17443652903527e-05,9.2786991814168e-06,"NECTIN4/PECAM1/ROBO4/CDH5/IGSF9/CDH3/CLDN10/ESAM/CEACAM5/DSG2/TENM4/NECTIN1/PLXNB3/PTK7/MYADM/KLF4/CLDN18/CDH1/BMP2/PCDH9/CLDN5/SELE/CNTN6/PCDH15/CLDN4/CEACAM1/CELSR3/SELP/SPARCL1/CLDN3/CDH19/CLDN2/CDH17/FAT2/FAT3/PCDH7/LRFN4/CDHR2/DSC2/EFNA5/ICAM1/L1CAM/NTNG1/CLDN14/CLDN9/ADGRL3/RET/PTPRT/CEACAM6/CDH15/CDHR3/ELFN2/CLSTN2/MAG/SLITRK2/DSG3/CEACAM8/CLDN6/PCDH10/CDHR4/GRID2/ADIPOQ/DSC3/SLITRK3/PCDH8",65
"GO:0042445","hormone metabolic process","58/2255","240/18805",0.241666666666667,2.01531781226903,5.84331830872547,1.08011547845491e-07,1.27043182575866e-05,1.00371152039999e-05,"SPP1/CRABP2/AKR1B10/P4HB/EDNRB/PAPSS2/ADH1B/AKR1C2/SRD5A3/HSD17B6/SCG5/SRD5A1/ACE/IL4I1/CYP27C1/BCHE/MME/DIO2/DUOX1/BMP2/RBP4/PDE8B/AKR1C1/AKR1C3/KLK6/CYP3A7/CYP27B1/AKR1B15/EGR1/UGT1A7/PCSK1/GHR/DUOXA1/UGT1A1/UGT1A3/UGT2B15/CTSK/BCO1/AWAT2/ALDH1A2/IYD/FOXE1/DPP4/CYP1A2/CYP19A1/GNB3/CYP26A1/LRAT/CEL/PCSK1N/CYP2C9/CTSG/DHRS2/TPO/ADH7/CYP2W1/FFAR3/LEP",58
"GO:0002227","innate immune response in mucosa","15/2255","28/18805",0.535714285714286,4.46745327842889,6.77759987070279,1.17896384746433e-07,1.33336276671879e-05,1.0534304499408e-05,"H2BC8/H2BC12/H2BC11/CAMP/H2BC21/H2BC7/H2BC4/H2BC6/PLA2G1B/CLDN2/H2BC10/DEFA3/LTF/DEFB1/DEFA1",15
"GO:0051384","response to glucocorticoid","39/2255","136/18805",0.286764705882353,2.39140146080605,6.01119444829036,1.20380414688293e-07,1.33576833732425e-05,1.05533098398039e-05,"GJB2/FAM107A/SLIT2/FBXO32/KLF9/ZFP36/CDO1/MAOB/SDC1/SLIT3/TYMS/IL6/ANXA3/SRD5A1/ACE/WNT7B/BCHE/A2M/TFAP4/PCNA/ABCA3/FOS/FOSB/TBX2/EDN1/DDIT4/PCSK1/IGFBP2/GHR/CPS1/UGT1A1/SCGB1A1/TRIM63/ADIPOQ/NEFL/SSTR4/ISL1/HMGCS2/UCN3",39
