"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","regulation"
"100506742",12.450559339732,-1.38093478587789,0.246382521495689,-5.60484070661665,2.08446578913994e-08,7.72830551084667e-08,"CASP12","Down"
"9868",343.81174020299,0.446624349035858,0.0796862586304807,5.60478502456658,2.08513599411614e-08,7.72927032974276e-08,"TOMM70","NS"
"105370152",8.66859381078594,-1.53243357316487,0.273418202815543,-5.6047240358708,2.08587031143963e-08,7.73047237695526e-08,"LOC105370152","Down"
"8893",478.985474385119,0.324733679757095,0.0579529162410372,5.60340533005217,2.10180935906693e-08,7.78801333460864e-08,"EIF2B5","NS"
"10814",31.9680159733172,1.95985670975191,0.349804131028663,5.60272602838792,2.11006607977533e-08,7.81707129141371e-08,"CPLX2","Up"
"29760",104.654168759265,0.742728401419632,0.132566710914709,5.60267654145459,2.11066880849565e-08,7.81776798557339e-08,"BLNK","NS"
"5682",297.410542337406,0.341948736337357,0.0610398126765835,5.60206070993624,2.11818335668603e-08,7.84406026784556e-08,"PSMA1","NS"
"155051",8.06465567958528,1.66355183388423,0.296976000457208,5.6016372748071,2.12336529198859e-08,7.86170578355479e-08,"CRYGN","Up"
"126364",37.9186307631946,-0.65700071181499,0.117289038082231,-5.60155256243443,2.12440346554413e-08,7.86400521026968e-08,"LRRC25","NS"
"2967",127.508381105509,0.378580113679587,0.0676222830466406,5.59845211701108,2.16274118428543e-08,8.00435012707759e-08,"GTF2H3","NS"
"5018",333.644904390772,0.312183123885552,0.0557647954026607,5.59821158907466,2.16574328013002e-08,8.01388774490507e-08,"OXA1L","NS"
"102724826",63.3936001490968,0.435123607053997,0.0777279874742692,5.59803001715487,2.16801220868614e-08,8.02070921710356e-08,"ZNF337-AS1","NS"
"23057",94.6217466284134,1.24609168806028,0.222696886711549,5.59546074694028,2.20036629055693e-08,8.13880825502646e-08,"NMNAT2","Up"
"64328",410.157371132806,-0.280726311524228,0.0501828223584199,-5.59407180248255,2.2180515424948e-08,8.20261391342771e-08,"XPO4","NS"
"7102",154.354087824199,-0.951208494295965,0.170082291189323,-5.59263687973931,2.23646711442489e-08,8.26909482413266e-08,"TSPAN7","NS"
"91408",246.789487214983,0.353338349858025,0.063187607932835,5.59189311666308,2.24607076642916e-08,8.30297493323311e-08,"BTF3L4","NS"
"23090",123.186294521095,-0.750486763798592,0.134215608504526,-5.5916504209962,2.24921316595411e-08,8.31296134438989e-08,"ZNF423","NS"
"619208",40.2419306065252,-0.788627892485661,0.141124670081184,-5.58816464925651,2.29482015825814e-08,8.47985974983158e-08,"FAM229B","NS"
"54103",556.978219111979,-0.492487520041528,0.0881393889210547,-5.58759853080719,2.30231134714306e-08,8.5058741578852e-08,"GSAP","NS"
"339967",13.7406301796138,2.08448302877263,0.373170844943893,5.58586785922689,2.32536003393044e-08,8.58934418489236e-08,"TMPRSS11A","Up"
"10785",102.945676533839,0.572781381583597,0.102584541468255,5.58350579322759,2.35717922483598e-08,8.70517138605929e-08,"WDR4","NS"
"100170765",7.3832385232163,-1.41781126308988,0.25397247848319,-5.58253898830901,2.37032450164034e-08,8.75028937329651e-08,"ERICH4","Down"
"3672",1371.14643295053,-0.510514181112915,0.0914483226477434,-5.58254286499494,2.37027165001645e-08,8.75028937329651e-08,"ITGA1","NS"
"23300",296.768133177485,0.339028215681191,0.0607516071895697,5.58056373098551,2.39740286972301e-08,8.84851924488801e-08,"ATMIN","NS"
"477",110.800146039442,-1.18716007757355,0.212788256169094,-5.57906765601839,2.41811181208019e-08,8.92146027263166e-08,"ATP1A2","Down"
"5714",318.248901806897,0.392373013388266,0.070329468377558,5.57906980445015,2.41808194898008e-08,8.92146027263166e-08,"PSMD8","NS"
"3417",471.729801069275,0.566704893373508,0.101587492548875,5.57849080782123,2.42614293864622e-08,8.94933923347626e-08,"IDH1","NS"
"55343",130.617680873833,0.471070156444428,0.0844451129182296,5.5784182194247,2.42715537718961e-08,8.95132244251872e-08,"SLC35C1","NS"
"90231",170.485455112564,0.354242597447744,0.0635055961222352,5.57813199274439,2.4311515684434e-08,8.96430677094924e-08,"KIAA2013","NS"
"54852",148.914848401169,-0.7466621408399,0.133861696123107,-5.57786254369006,2.43491935148566e-08,8.97644398387937e-08,"PAQR5","NS"
"89876",111.637821481515,-1.00355625557548,0.179983312839759,-5.57582944630518,2.46353201457465e-08,9.08015035596793e-08,"CFAP91","Down"
"23155",508.630614464374,0.217614234950271,0.0390311366005546,5.57540092099646,2.46960434103958e-08,9.10075266646192e-08,"CLCC1","NS"
"647087",162.980860570253,0.500947155268985,0.0898541300065388,5.57511552593665,2.47365652700652e-08,9.11390394833964e-08,"STMP1","NS"
"386627",93.2350794436678,0.736465049842173,0.132108096946972,5.57471545546365,2.47934779837786e-08,9.1330879333368e-08,"SAP30L-AS1","NS"
"51493",299.394114366693,0.256787378042478,0.0460684818719104,5.57403603523237,2.48904213681693e-08,9.1670075025219e-08,"RTCB","NS"
"4935",13.2274011066661,1.07713920413963,0.193249736878574,5.57381977092385,2.49213562509498e-08,9.17481603981951e-08,"GPR143","Up"
"64840",52.4630990037205,0.847011674012753,0.151961678835526,5.57385046350734,2.49169636510028e-08,9.17481603981951e-08,"PORCN","NS"
"56062",32.7901541722238,-1.03715508903223,0.186092572678756,-5.57332876913164,2.49917287264343e-08,9.19713179151796e-08,"KLHL4","Down"
"4082",629.742393862838,0.526236871925751,0.0944203143306521,5.57334378365776,2.49895739246903e-08,9.19713179151796e-08,"MARCKS","NS"
"54165",379.562892695721,0.466136809423866,0.08364195736081,5.57300216460826,2.50386458496195e-08,9.21259934041523e-08,"DCUN1D1","NS"
"8773",414.988180196556,-0.263610002109634,0.0473056456905199,-5.57248502291264,2.51131087387692e-08,9.23819393272227e-08,"SNAP23","NS"
"22928",179.546153340323,0.498096961167384,0.0893867971472244,5.57237732041114,2.51286437683784e-08,9.24210536412871e-08,"SEPHS2","NS"
"399949",26.2788160627918,-1.69447862673071,0.304093974123709,-5.5722203362089,2.5151303905295e-08,9.24863531356595e-08,"HOATZ","Down"
"661",236.734313456015,0.335829600312959,0.0602701517296391,5.57207159224402,2.51727928882064e-08,9.25473214355218e-08,"POLR3D","NS"
"150291",12.0234388983715,0.7685452345775,0.137929318656648,5.57202226519124,2.51799230818203e-08,9.25554864226084e-08,"MORC2-AS1","NS"
"9416",865.600673829924,0.290121899798671,0.052079302595784,5.57077159904514,2.53613623307048e-08,9.3204242499177e-08,"DDX23","NS"
"1303",1683.78306360404,0.784999224063213,0.140915415617899,5.570712193702,2.53700119970375e-08,9.3208135609997e-08,"COL12A1","NS"
"79887",224.129689962634,-0.769667855915731,0.138163668996479,-5.57069641756073,2.5372309550231e-08,9.3208135609997e-08,"PLBD1","NS"
"6760",579.606105935095,0.299464975534817,0.0537577802132442,5.57063506615994,2.53812463611922e-08,9.32228010223178e-08,"SS18","NS"
"7980",123.755340447869,1.51925622482691,0.272744337476735,5.57025762251253,2.54362943002696e-08,9.34067893344336e-08,"TFPI2","Up"
"9512",325.894446857745,0.300092567913535,0.0538756792694947,5.57009344443575,2.54602748524239e-08,9.34766429976139e-08,"PMPCB","NS"
"170425",11.0606705003824,2.07546967872733,0.372704908096078,5.56866741929865,2.56694911806335e-08,9.42264246940192e-08,"LINC00858","Up"
"400997",51.2362165918653,-1.03209471432461,0.185348569801177,-5.56839858776214,2.57091187199988e-08,9.43535166883661e-08,"ACOXL-AS1","Down"
"3603",465.32166021506,-0.524367928590968,0.0941749125171555,-5.56802140374111,2.57648182268152e-08,9.4539532508787e-08,"IL16","NS"
"10000",531.93384374749,-0.517087882417259,0.0928858111728519,-5.56692002673053,2.59281318045765e-08,9.51202702688618e-08,"AKT3","NS"
"101927957",34.497698847355,0.977963120229489,0.175687862034829,5.56648085361534,2.59935327180717e-08,9.53416483139701e-08,"LINC01572","NS"
"1520",1534.09665954203,-0.657474801361055,0.118119414561746,-5.56618743667551,2.60373170487153e-08,9.54836682200797e-08,"CTSS","NS"
"84164",415.372273880695,0.3379464482032,0.0607160737034205,5.56601287912597,2.60633988615086e-08,9.55607270976315e-08,"ASCC2","NS"
"7259",494.13213290533,-0.297446163732835,0.0534467363960016,-5.56528206940409,2.61728695792899e-08,9.59434396613559e-08,"TSPYL1","NS"
"105377918",8.19382223787667,-1.60693550621829,0.28878295245046,-5.56450958265604,2.62890683223314e-08,9.63506619519661e-08,"LOC105377918","Down"
"8100",150.268438966578,-0.360737786670442,0.0648289012342095,-5.56445936615821,2.62966392763844e-08,9.63596774106268e-08,"IFT88","NS"
"389558",27.547543868957,-0.852135670880276,0.153149160220401,-5.56408973874847,2.63524317637845e-08,9.65453548469936e-08,"FAM180A","NS"
"121457",104.435220131548,0.454569859127824,0.0817044358470243,5.56358849327249,2.64282745516877e-08,9.6804402588492e-08,"IKBIP","NS"
"23542",25.331868859795,1.08128771198785,0.194356510744301,5.56342418294602,2.64531821952383e-08,9.68768150596013e-08,"MAPK8IP2","Up"
"324",620.744832219844,-0.289585198601833,0.0520620182540291,-5.5623121867624,2.66223483793933e-08,9.74774002712568e-08,"APC","NS"
"7013",264.392013450867,0.366180348289141,0.0658350281489154,5.56208994793563,2.66562828561155e-08,9.75826991623973e-08,"TERF1","NS"
"100129917",137.84565873312,0.68070291509302,0.122395971208573,5.56148138187525,2.67494220651464e-08,9.79046503968559e-08,"PCGF3-AS1","NS"
"4680",2049.13307035765,1.23881459085597,0.222846362103515,5.55905234064589,2.71243353198926e-08,9.92575880795681e-08,"CEACAM6","Up"
"83851",40.3614873274602,1.62044068037708,0.291535415852391,5.55829786799396,2.72418195940539e-08,9.96681592871527e-08,"SYT16","Up"
"4054",768.190793701629,0.502632592390647,0.0904329997699074,5.558066122649,2.72780053240986e-08,9.97811863359004e-08,"LTBP3","NS"
"7072",769.621801973928,0.314073040019073,0.0565140065584143,5.55743715842264,2.73764497741555e-08,1.00121863742416e-07,"TIA1","NS"
"123879",300.321491172691,-0.47773520372565,0.0859653860931372,-5.55729724994265,2.73983948461349e-08,1.00182687749065e-07,"DCUN1D3","NS"
"112495",92.8126180975525,0.423324664480425,0.0761791488067623,5.55696238552415,2.74509886948528e-08,1.00355534198965e-07,"GTF3C6","NS"
"79966",126.247413054013,-0.696195157011264,0.125364305269932,-5.55337626218427,2.80204034827962e-08,1.02417345261954e-07,"SCD5","NS"
"5511",165.749110784223,0.268458594559613,0.0483425934124002,5.55325181397386,2.80403680781093e-08,1.02470451517076e-07,"PPP1R8","NS"
"414152",16.883346218636,-1.01753390407183,0.18326498552732,-5.55225484641279,2.82008054886029e-08,1.03036780208649e-07,"C10orf105","Down"
"375444",27.3430798971654,0.819354322346554,0.147633566977274,5.54991889122804,2.85802162534957e-08,1.04402793456143e-07,"C5orf34","NS"
"148398",32.0583850876615,0.777883403925809,0.140211641341651,5.54792310026779,2.8908296346004e-08,1.05580804147852e-07,"SAMD11","NS"
"83659",46.2248104429887,-1.74505348467009,0.314585295052595,-5.54715529337866,2.90354838772936e-08,1.06024787437268e-07,"TEKT1","Down"
"8729",964.607854661239,0.206535845636362,0.0372335041735624,5.54704291794842,2.90541444017025e-08,1.06072382727594e-07,"GBF1","NS"
"54707",129.424761363167,0.245366879372897,0.0442358683464478,5.54678564126345,2.90969103581397e-08,1.062079479152e-07,"GPN2","NS"
"283710",11.6153064287486,1.04352736787184,0.188138533071933,5.54659032805817,2.91294171778321e-08,1.06306020529165e-07,"LINC03034","Up"
"3665",93.6532328868097,0.673932053007278,0.121519356693406,5.54588232973957,2.92475480194848e-08,1.06716474319982e-07,"IRF7","NS"
"51637",343.79061868954,0.379349311705928,0.0684029323084908,5.54580482010769,2.9260508839283e-08,1.06743106259095e-07,"RTRAF","NS"
"7391",383.142444977987,0.231865626561489,0.0418254573994381,5.54364831798835,2.96233522642133e-08,1.08045861914725e-07,"USF1","NS"
"11124",345.87192729216,0.234103523621251,0.0422390894766184,5.54234304105538,2.98450891035415e-08,1.08833552199046e-07,"FAF1","NS"
"24144",246.706931872453,0.258920022541006,0.0467222289966629,5.5416881450476,2.99569468312843e-08,1.09220328487759e-07,"TFIP11","NS"
"1398",442.793449538744,-0.280648632040568,0.0506468380078463,-5.54128634836175,3.00257758305123e-08,1.09450106676846e-07,"CRK","NS"
"51119",485.064185275325,-0.483630783591179,0.0872854780264467,-5.54079320553922,3.01104624348043e-08,1.09737589074689e-07,"SBDS","NS"
"63874",172.063740073766,0.471969615295255,0.085189636566778,5.54022336889875,3.02086081526229e-08,1.1007400260947e-07,"ABHD4","NS"
"150372",125.014736311439,-0.648389149175987,0.117056611250563,-5.53910746474705,3.04017055158127e-08,1.10756203688815e-07,"NFAM1","NS"
"125336",73.1635435117293,-1.13566683738478,0.205031913169544,-5.53897595661454,3.04245405600595e-08,1.10817979748609e-07,"LOXHD1","Down"
"219749",183.826074274932,-0.319214726521994,0.057635310375341,-5.53852706688241,3.05026110840698e-08,1.11080882126322e-07,"ZNF25","NS"
"51093",141.076851192267,0.401658453192614,0.0725234382531202,5.53832613107437,3.05376206085742e-08,1.11186898673899e-07,"METTL25B","NS"
"150197",6.17480535731653,1.40060370205043,0.252929218044443,5.53753225064066,3.06763219481822e-08,1.11670341318609e-07,"LINC00896","Up"
"84437",206.784362766992,0.364785585175982,0.0659033678644048,5.53515847515596,3.10947074147391e-08,1.13171528743258e-07,"MSANTD4","NS"
"404201",36.5882296777152,-0.638127625920369,0.115296515109941,-5.53466533929391,3.11823160276117e-08,1.13468481773511e-07,"WDFY3-AS2","NS"
"101929653",23.7391792468677,-2.09278830959436,0.378147242583367,-5.53432122180022,3.12435924146715e-08,1.13669519064802e-07,"NTM-AS2","Down"
"29915",220.349337438408,-0.289099080860665,0.0522399121767721,-5.5340652159291,3.12892546854689e-08,1.13813682922081e-07,"HCFC2","NS"
"79068",592.463559346698,-0.328404232615875,0.0593557836972126,-5.53280930955508,3.15142028470806e-08,1.1460981216744e-07,"FTO","NS"
"8908",52.8462482110392,1.39550822576033,0.252236569510567,5.53253728619975,3.15631318493396e-08,1.14765617117763e-07,"GYG2","Up"
"113622",26.1870746954743,1.06484441547456,0.192546959624068,5.53031020356582,3.19664996373752e-08,1.16209876140269e-07,"ADPRHL1","Up"
"10404",220.662654878069,-0.364126246059244,0.0658605443503564,-5.52874637844188,3.22527225036386e-08,1.17227795905359e-07,"CPQ","NS"
"65990",17.7592212303328,0.791146898897282,0.143120873147774,5.52782331114212,3.24228342815733e-08,1.17823379859387e-07,"ANTKMT","NS"
"7416",556.522480404906,0.458017846211943,0.0828590520057236,5.5276742265927,3.24503905378424e-08,1.17900792601646e-07,"VDAC1","NS"
"65009",141.626628485792,-0.872234848282689,0.157798655944536,-5.52751760185629,3.24793649664935e-08,1.1798332711239e-07,"NDRG4","NS"
"80008",37.2384000966299,1.01252428930362,0.183223028963223,5.52618464520011,3.27269699147551e-08,1.18859865883814e-07,"TMEM156","Up"
"340017",2.71525645320409,1.66241784340951,0.300832256956501,5.5260624649367,3.27497570463731e-08,1.18919716794159e-07,"LINC02433","Up"
"56656",4.28737130976236,-1.73845160418415,0.314600034637478,-5.52591040298968,3.277813873537e-08,1.18999855493536e-07,"OR2S2","Down"
"51388",109.26173935893,0.434222035055869,0.078580825845132,5.52580136930144,3.27985040763338e-08,1.19050865874301e-07,"NIP7","NS"
"149345",29.5823487964549,0.603060792063955,0.109139052828357,5.52561870783675,3.28326491408246e-08,1.19151864148598e-07,"SHISA4","NS"
"392862",21.8972954532286,0.944400462848139,0.170966156362449,5.52390299309302,3.31550567564308e-08,1.20298746156464e-07,"GRID2IP","NS"
"341640",415.292836221735,-0.933633888608153,0.169057157015969,-5.52259309861671,3.34032701135554e-08,1.21176034529702e-07,"FREM2","NS"
"1588",13.6426045376545,1.41201493235553,0.255690859690249,5.52235200767864,3.34491506931643e-08,1.21319130053526e-07,"CYP19A1","Up"
"3945",989.342547035774,0.668574743358961,0.121068584521381,5.52228099471082,3.34626763981446e-08,1.21331816973361e-07,"LDHB","NS"
"135112",1154.84368786035,-0.545359007503384,0.0987563802087269,-5.52226606879209,3.34655199841659e-08,1.21331816973361e-07,"NCOA7","NS"
"55870",1946.5788969398,0.221964499972466,0.04019663781979,5.52196681144278,3.35225819746654e-08,1.21515331276364e-07,"ASH1L","NS"
"222166",488.512118492526,-0.642944693949733,0.116436686591635,-5.5218394886541,3.35468883221859e-08,1.21580062579426e-07,"MTURN","NS"
"6222",3311.93863250922,0.587733252010004,0.106463671892295,5.52050517856073,3.38026430976485e-08,1.22483419242738e-07,"RPS18","NS"
"101929415",25.3629856566795,-1.4696754656478,0.266266981695041,-5.51955580933066,3.39857645818597e-08,1.23123293555304e-07,"PENK-AS1","Down"
"5580",433.409974295908,-0.363648219888553,0.0658849033153628,-5.51944681694264,3.40068493289473e-08,1.23176009682737e-07,"PRKCD","NS"
"440854",17.4639608398211,1.51821552816797,0.275072253594365,5.51933358719197,3.40287672379647e-08,1.23231722769371e-07,"CAPN14","Up"
"2161",10.7104269659423,1.09720719317766,0.198799135707924,5.51917486597972,3.40595140067517e-08,1.23319381134874e-07,"F12","Up"
"4638",1748.81702944221,-0.514551685787863,0.0932531358662491,-5.51779498896287,3.4327955570513e-08,1.2426746282083e-07,"MYLK","NS"
"9697",337.626452884667,0.385916093256962,0.0699434675668362,5.5175430484368,3.43771891861692e-08,1.24411787207678e-07,"TRAM2","NS"
"375616",42.5768158199533,1.30606555604373,0.236712280099469,5.5175234486986,3.43810221902085e-08,1.24411787207678e-07,"KCP","Up"
"7917",809.721284933406,0.293030673860242,0.0531194070903681,5.51645227066881,3.45911376892578e-08,1.25148094196042e-07,"BAG6","NS"
"57325",136.449255049958,0.318882951363581,0.0578152164894303,5.51555404833394,3.47682869030696e-08,1.25764872022942e-07,"KAT14","NS"
"84310",181.524098888329,0.483901783098317,0.0877427451538374,5.51500619509799,3.48767673122581e-08,1.26133070043737e-07,"CHLSN","NS"
"23074",292.070456338704,-0.268661211950318,0.0487267660938285,-5.51362697522307,3.51513221861239e-08,1.27101625848675e-07,"BLTP3B","NS"
"25917",206.355884658663,0.293913637695094,0.053307143925513,5.51358816195038,3.51590788107198e-08,1.27105294883701e-07,"THUMPD3","NS"
"284576",6.42767602686112,1.76168793327066,0.319646806610402,5.51135783883451,3.56075963356153e-08,1.28702073181625e-07,"LEMD1-AS1","Up"
"27129",43.3731089773343,-0.991198285925976,0.179866898588947,-5.51073206744494,3.57344325443152e-08,1.291357593939e-07,"HSPB7","NS"
"84102",206.206793469897,0.548013384202001,0.0994504633673888,5.51041559431992,3.57987445083645e-08,1.29343374897699e-07,"SLC41A2","NS"
"402682",6.0014527935418,0.945344953867213,0.171563531299741,5.51017425851177,3.58478629003542e-08,1.29496025916915e-07,"UFSP1","NS"
"23534",434.140179557651,0.271654534434294,0.0493067050845551,5.50948464247284,3.59885790133371e-08,1.29979440639549e-07,"TNPO3","NS"
"5536",297.371588953132,0.257458760980972,0.0467356311419312,5.50883244090782,3.61221535260436e-08,1.30436881905095e-07,"PPP5C","NS"
"5810",207.058968125313,0.462805777807435,0.084022620074121,5.50810933292926,3.62708121625767e-08,1.30948606223872e-07,"RAD1","NS"
"8394",525.598458935892,0.286568501773236,0.0520384971548697,5.50685583637036,3.65299165674179e-08,1.31858800889437e-07,"PIP5K1A","NS"
"51126",145.721701268097,0.478890792141692,0.0869659218775584,5.50664883212455,3.65728777907772e-08,1.31988603558484e-07,"NAA20","NS"
"26224",407.010981893261,-0.346064053218399,0.0628464211922515,-5.5065037380532,3.66030195132099e-08,1.32072100838765e-07,"FBXL3","NS"
"54620",107.995872708679,0.616323086976439,0.111948703123416,5.50540622428633,3.6831797773326e-08,1.32872155266076e-07,"FBXL19","NS"
"3652",110.982544448887,0.341042916152508,0.0619539991038154,5.50477646456731,3.69636975916848e-08,1.33322477653727e-07,"IPP","NS"
"159686",43.4087702520593,-0.999642670751812,0.18170160448188,-5.5015621551735,3.76440857059905e-08,1.35724602756749e-07,"CFAP58","NS"
"199920",53.2576132242093,-1.12425872938395,0.204351885725004,-5.50158235827031,3.7639771529501e-08,1.35724602756749e-07,"FYB2","Down"
"94241",780.3895848674,0.549458152362608,0.0998895684040125,5.500655985821,3.78380833307745e-08,1.36397970369998e-07,"TP53INP1","NS"
"54461",230.719084480091,0.558506672849604,0.101537694834884,5.50048603878415,3.78745743196665e-08,1.36503412282293e-07,"FBXW5","NS"
"100885789",24.7746278058288,1.25945070076118,0.228978219166547,5.50030786921757,3.79128674929208e-08,1.36615307883035e-07,"IFNG-AS1","Up"
"6376",427.954389462871,-0.855121331221102,0.155480664296481,-5.49985642967474,3.80100615034351e-08,1.36939363562825e-07,"CX3CL1","NS"
"130733",50.5469571112145,-0.712007569473952,0.129483406180186,-5.4988325568385,3.82313955690744e-08,1.37684145303488e-07,"TMEM178A","NS"
"195828",32.5267399892627,0.804645801921953,0.146329945981124,5.49884575250063,3.82285350836743e-08,1.37684145303488e-07,"ZNF367","NS"
"83756",21.5644225771651,0.945674590927431,0.17198321484828,5.49864468902784,3.82721430739342e-08,1.3780456710712e-07,"TAS1R3","NS"
"518",204.833432906582,0.469548575992043,0.0854016560567078,5.49812026689806,3.83861103727195e-08,1.38188531383785e-07,"ATP5MC3","NS"
"5003",13.8881174578734,1.00525177024184,0.182840826605656,5.49796119884059,3.84207440115763e-08,1.3828680543151e-07,"SLC67A1-AS","Up"
"7760",61.1440316712559,0.513456369091242,0.0933968319750529,5.49757800380628,3.85043009399963e-08,1.38561096701995e-07,"ZNF213","NS"
"2581",255.293814924118,-0.429811372231267,0.0781857293066771,-5.49731231060552,3.85623396339682e-08,1.38743471205955e-07,"GALC","NS"
"220082",4.36721270356468,2.06194824351158,0.375184363489947,5.49582670325446,3.88884261320294e-08,1.39890001501078e-07,"CBY2","Up"
"3762",95.7270334120873,-0.810040575696014,0.147398402384997,-5.49558585838828,3.89415421495395e-08,1.40027635732456e-07,"KCNJ5","NS"
"388969",258.829215311877,0.295937394843695,0.0538498621703349,5.49560171403229,3.89380431775771e-08,1.40027635732456e-07,"C2orf68","NS"
"94005",191.84885172697,0.29826431992461,0.0542771835670169,5.49520627864447,3.90253976520229e-08,1.40302406928602e-07,"PIGS","NS"
"7093",14.7263811077137,1.64479550334339,0.299318966760172,5.4951262231948,3.90431055838651e-08,1.40330542591456e-07,"TLL2","Up"
"142684",22.4446139731436,-0.751561065117543,0.1367692257317,-5.49510360314446,3.90481104564142e-08,1.40330542591456e-07,"RAB40A","NS"
"79414",43.7016421481905,0.518258889336665,0.0943297732355463,5.4941178332163,3.92668255420239e-08,1.41089663034835e-07,"LRFN3","NS"
"84807",103.529826835797,-0.646937006411611,0.11775478151967,-5.49393407267751,3.93077280814984e-08,1.41209717515337e-07,"NFKBID","NS"
"9419",193.209382462733,0.38151268533,0.0694520609388051,5.49318019037843,3.94759646561729e-08,1.41787075950243e-07,"CRIPT","NS"
"7073",447.915450954254,0.259639476536756,0.0472707317229474,5.49260540451324,3.96047029389508e-08,1.42222374192008e-07,"TIAL1","NS"
"9689",931.253255274815,0.515880114356832,0.0939300941559552,5.49217073604014,3.97023285324365e-08,1.42545800765954e-07,"BZW1","NS"
"54885",136.940116572706,0.481729070971885,0.0877188008286508,5.49174255029877,3.97987262591436e-08,1.42864696527729e-07,"TBC1D8B","NS"
"54558",168.64983182069,-0.50385095379571,0.091751899258444,-5.49144985409487,3.98647516983168e-08,1.43074464833118e-07,"SPATA6","NS"
"3182",425.295244123267,0.374005702423202,0.0681099590457278,5.49120433580207,3.99202168043879e-08,1.43246259500024e-07,"HNRNPAB","NS"
"56993",144.734858374809,0.361814290954394,0.0658956309495118,5.49071745335605,4.00304299777804e-08,1.43614404637696e-07,"TOMM22","NS"
"6016",345.729798930546,0.440012618614281,0.0801460102808913,5.49013752614945,4.0162090287363e-08,1.44059339457316e-07,"RIT1","NS"
"9473",521.882224519301,-0.584067722252021,0.106424885471546,-5.48807470794203,4.06338216972342e-08,1.45723690404785e-07,"THEMIS2","NS"
"79747",50.0294921721986,-1.58597802035285,0.289012500530085,-5.48757585725175,4.07487045771818e-08,1.46107897944771e-07,"ADGB","Down"
"23608",626.859795529274,0.365441330172163,0.0666083595798404,5.48641840870025,4.10164737726374e-08,1.47040041839805e-07,"MKRN1","NS"
"27106",446.055504475304,-0.557032776985277,0.101539077011455,-5.48589561162187,4.11379785473372e-08,1.47447587367481e-07,"ARRDC2","NS"
"3739",27.6425103511522,-1.43914124831864,0.26238830328894,-5.48477668508673,4.1399205465145e-08,1.48355677748409e-07,"KCNA4","Down"
"84334",93.7735350251061,0.336580940282385,0.0613764280266261,5.4838795789219,4.16098067838075e-08,1.49082038634573e-07,"COA8","NS"
"56913",296.50531927194,0.469500295470843,0.0856186977097815,5.48361874251219,4.16712344477813e-08,1.49273756991074e-07,"C1GALT1","NS"
"730087",47.0250401005755,0.952826637176915,0.173763105540151,5.48348070906656,4.17037772575494e-08,1.49361951488712e-07,"ZNF726","NS"
"5516",361.664116740908,-0.429029269902744,0.0782509311441756,-5.4827369288714,4.18795556854478e-08,1.49963012979629e-07,"PPP2CB","NS"
"25996",213.574612485055,0.373029299558024,0.0680471712468033,5.48192221253499,4.20729229386683e-08,1.50626816589957e-07,"REXO2","NS"
"5424",112.894158219743,0.623324093910355,0.113723553365835,5.48104658588353,4.22817119709007e-08,1.51345569733699e-07,"POLD1","NS"
"9949",127.144283486852,0.439374036811683,0.0801774291630232,5.48002151476212,4.25274119056909e-08,1.5219614591078e-07,"AMMECR1","NS"
"1460",396.141787560651,0.370810645896375,0.0676796296288516,5.47891068449789,4.27952303567659e-08,1.53125541453048e-07,"CSNK2B","NS"
"51633",228.978067995685,0.33555872401185,0.0612467140948529,5.4788037035288,4.28211093638454e-08,1.53189065433886e-07,"OTUD6B","NS"
"51585",936.549239111142,-0.29796462186226,0.0543949854931062,-5.47779577770129,4.30656756231688e-08,1.54034752897667e-07,"PCF11","NS"
"55577",420.448168815438,0.32806195750766,0.0599100058829833,5.47591262381834,4.35262437423473e-08,1.55652555628694e-07,"NAGK","NS"
"202781",38.0340184845638,0.499544930829739,0.0912393672618139,5.47510297168415,4.37257273102941e-08,1.56336267206709e-07,"PAXIP1-DT","NS"
"5540",35.3256844194726,-1.13607839105651,0.20750563902164,-5.47492779672378,4.37690037237093e-08,1.56461324839418e-07,"NPY4R","Down"
"55907",112.261462073147,0.454920152398218,0.0830973234190654,5.47454639548407,4.3863371360973e-08,1.56768936543777e-07,"CMAS","NS"
"5788",1460.11938109469,-0.551802087796843,0.100801378739515,-5.47415218617969,4.39611153116707e-08,1.57088496393277e-07,"PTPRC","NS"
"100507602",27.7204120250674,-0.476977037718142,0.0871350959754447,-5.47399451826572,4.40002680636589e-08,1.57198607884056e-07,"TRIM52-AS1","NS"
"79159",112.109219157269,0.428202985193964,0.078230236475457,5.47362509032301,4.40921383996585e-08,1.5749698470041e-07,"NOL12","NS"
"445347",22.9003614426327,-1.14398868843668,0.209001679989793,-5.47358609027714,4.41018478818207e-08,1.57501825746536e-07,"TARP","Down"
"2564",389.714832495455,0.782997981388367,0.143052745277637,5.47349147245462,4.41254126253693e-08,1.57556137164032e-07,"GABRE","NS"
"58527",85.3372907364644,0.619620063252365,0.113211255415331,5.47313127991737,4.42152309815007e-08,1.57846951277075e-07,"ABRACL","NS"
"149499",27.3903748224643,-1.37899735879703,0.252006442510848,-5.47207184490001,4.44804424948661e-08,1.58763684656515e-07,"LRRC71","Down"
"91461",152.607145877435,-0.756253481863452,0.138211395501637,-5.47171583876016,4.45699082768081e-08,1.59052901900939e-07,"PKDCC","NS"
"155382",6.49589032384111,1.15364367651434,0.210847161906121,5.47146884067615,4.4632082375446e-08,1.59214503126638e-07,"VPS37D","Up"
