"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","regulation","is_noncoding"
"101928185",12.1654160458881,-1.40543501367824,0.288275180776278,-4.87532436852049,1.08629808197634e-06,3.26947281920498e-06,"NCKAP5-AS1","Down",FALSE
"3227",7.52159863717966,2.52256067187853,0.518042338353136,4.8694102491657,1.1193180791314e-06,3.36348481763856e-06,"HOXC11","Up",FALSE
"101926956",6.15366487240167,-1.16945239005429,0.240175439736223,-4.86915894205778,1.12074236918038e-06,3.36669150512393e-06,"LOC101926956","Down",TRUE
"255101",60.9077553149334,-1.47624395811512,0.30324552735209,-4.86814750741926,1.12649235747364e-06,3.38234757372998e-06,"CFAP65","Down",FALSE
"7222",27.2414664308998,-1.04614620001341,0.215198535538491,-4.86130724540312,1.16613095015834e-06,3.49579691577916e-06,"TRPC3","Down",FALSE
"1114",17.2436912358399,1.48820427608257,0.306276130804553,4.85902793721869,1.17963489108483e-06,3.53346943146207e-06,"CHGB","Up",FALSE
"389813",18.0739234169935,1.02471424582605,0.211065320199244,4.85496264786051,1.20409437543271e-06,3.60558946315642e-06,"AJM1","Up",FALSE
"151790",81.2667168113021,-1.01210616819025,0.208484401868388,-4.85458940390739,1.20636435575365e-06,3.61181311720241e-06,"WDR49","Down",FALSE
"9965",2.87149063683072,2.77885921805297,0.572878414328774,4.85069632324842,1.23028789431153e-06,3.67876568936641e-06,"FGF19","Up",FALSE
"4057",259.362730547594,1.23054870855273,0.253693208189957,4.85053863811496,1.23126644684704e-06,3.68110788493613e-06,"LTF","Up",FALSE
"54777",80.5447757182871,-1.39668053223407,0.287961955053978,-4.8502258986687,1.23320944136155e-06,3.68516367062757e-06,"CFAP46","Down",FALSE
"55203",44.27607381374,1.03206551710487,0.21286634087217,4.84842043545365,1.24448426069754e-06,3.71708836611703e-06,"LGI2","Up",FALSE
"41",21.8620590451843,1.04241678324169,0.215291578382607,4.84188369592959,1.28614038697492e-06,3.83543257128094e-06,"ASIC1","Up",FALSE
"84063",6.90119850614307,1.75265419804398,0.362187058165877,4.83908565623369,1.30437824666065e-06,3.88613196654444e-06,"KIRREL2","Up",FALSE
"53345",6.21367803760579,1.26261591271179,0.26103621740102,4.83693766820137,1.31854753311015e-06,3.92338646491881e-06,"TM6SF2","Up",FALSE
"400794",6.8497142242114,1.69678338364042,0.350994734516564,4.83421321398867,1.33673257393965e-06,3.9731072389223e-06,"LRRC52-AS1","Up",FALSE
"9518",140.265606978327,1.08028686862645,0.223703046313237,4.82911112043506,1.37143864910981e-06,4.06934117784805e-06,"GDF15","Up",FALSE
"56000",44.9679113191812,-1.17628895975006,0.243984404001679,-4.82116455173901,1.42722562796208e-06,4.22366136997795e-06,"NXF3","Down",FALSE
"101927646",11.095447730197,-1.22658883854006,0.254562796378106,-4.81841359378448,1.44704167488733e-06,4.27603083019606e-06,"LINC03082","Down",TRUE
"793",31.431380789239,1.53990227062648,0.320304801919357,4.80761531328581,1.52741318277606e-06,4.50646646868187e-06,"CALB1","Up",FALSE
"145438",11.4283936977359,1.04721632335514,0.217879240502708,4.8064070764104,1.53666855723645e-06,4.53022866451584e-06,"FRMD6-AS1","Up",FALSE
"101927067",5.85867439044996,1.19824796230846,0.249314658142569,4.8061673197861,1.53851154862727e-06,4.53495281836616e-06,"LINC01607","Up",TRUE
"27201",11.3593133431246,1.99176970998311,0.414422801646519,4.80612963878852,1.53880139282477e-06,4.53509811769977e-06,"GPR78","Up",FALSE
"7291",12.2760192451197,1.46449474244718,0.304814345633371,4.80454664758023,1.55102538269532e-06,4.56755412995235e-06,"TWIST1","Up",FALSE
"193629",4.79291454250298,-1.05704240087795,0.22026298756312,-4.7990014689828,1.59458625139216e-06,4.6899741961773e-06,"LINC00189","Down",TRUE
"909",24.81318995278,1.30407875689742,0.271762110451181,4.79860402442556,1.59775319074026e-06,4.69855574871724e-06,"CD1A","Up",FALSE
"168400",10.1258790649465,2.07322249379089,0.432217442633789,4.79671176886653,1.61291426711314e-06,4.74092183939571e-06,"DDX53","Up",FALSE
"5104",11.1024959946584,1.5173397804873,0.316583419933691,4.79285927483222,1.6442096145838e-06,4.827641156167e-06,"SERPINA5","Up",FALSE
